Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),HCHO (ppb),TVOC (ppb)
Asia/Jakarta UTC+07:00,3/18/2020 19:45,112,56,40,102,450,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:40,65,27,19,53,449,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:35,70,30,21,42,451,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:30,76,34,24,58,454,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:25,93,46,32,74,465,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:20,91,44,31,76,467,27.4,81.3,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:15,102,51,36,55,482,27.5,81.5,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:10,97,49,34,60,456,27.5,81.5,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:05,76,34,24,52,436,27.5,81.5,80,,
Asia/Jakarta UTC+07:00,3/18/2020 19:00,78,36,25,46,443,27.5,81.5,80,,
Asia/Jakarta UTC+07:00,3/18/2020 18:55,63,26,18,58,430,27.5,81.5,80,,
Asia/Jakarta UTC+07:00,3/18/2020 18:50,53,19,13,30,424,27.6,81.7,80,,
Asia/Jakarta UTC+07:00,3/18/2020 18:50,53,19,13,30,424,27.6,81.7,80,,
Asia/Jakarta UTC+07:00,3/18/2020 18:45,59,23,16,33,430,27.6,81.8,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:35,65,27,19,37,433,27.8,82,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:40,61,24,17,58,435,27.7,81.9,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:30,65,27,19,47,439,27.8,82,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:25,72,31,22,53,444,27.9,82.2,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:20,82,39,27,36,445,28,82.4,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:15,68,29,20,25,443,28.1,82.6,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:10,88,43,30,59,439,28.2,82.8,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:05,146,74,54,82,440,28.3,82.9,79,,
Asia/Jakarta UTC+07:00,3/18/2020 18:00,86,41,29,51,426,28.4,83.1,79,,
Asia/Jakarta UTC+07:00,3/18/2020 17:55,102,51,36,69,429,28.5,83.3,79,,
Asia/Jakarta UTC+07:00,3/18/2020 17:50,68,29,20,42,426,28.5,83.3,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:50,68,29,20,42,426,28.5,83.3,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:45,59,23,16,41,426,28.6,83.5,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:45,59,23,16,41,426,28.6,83.5,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:40,63,26,18,29,424,28.5,83.3,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:40,63,26,18,29,424,28.5,83.3,78,,
Asia/Jakarta UTC+07:00,3/18/2020 17:35,59,23,16,51,427,28.6,83.5,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:35,59,23,16,51,427,28.6,83.5,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:30,57,21,15,40,426,28.7,83.7,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:30,57,21,15,40,426,28.7,83.7,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:25,55,20,14,35,428,28.8,83.8,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:25,55,20,14,35,428,28.8,83.8,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:20,59,23,16,27,423,28.9,84,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:20,59,23,16,27,423,28.9,84,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:15,50,17,12,23,423,29,84.2,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:15,50,17,12,23,423,29,84.2,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:10,53,19,13,34,424,29,84.2,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:10,53,19,13,34,424,29,84.2,77,,
Asia/Jakarta UTC+07:00,3/18/2020 17:05,50,17,12,30,418,29,84.2,76,,
Asia/Jakarta UTC+07:00,3/18/2020 17:05,50,17,12,30,418,29,84.2,76,,
Asia/Jakarta UTC+07:00,3/18/2020 17:00,57,21,15,47,429,29.1,84.4,76,,
Asia/Jakarta UTC+07:00,3/18/2020 17:00,57,21,15,47,429,29.1,84.4,76,,
Asia/Jakarta UTC+07:00,3/18/2020 16:55,53,19,13,31,440,29.2,84.6,75,,
Asia/Jakarta UTC+07:00,3/18/2020 16:50,45,16,11,35,423,29.3,84.7,75,,
Asia/Jakarta UTC+07:00,3/18/2020 16:45,53,19,13,34,418,29.4,84.9,74,,
Asia/Jakarta UTC+07:00,3/18/2020 16:40,37,13,9,23,414,29.6,85.3,74,,
Asia/Jakarta UTC+07:00,3/18/2020 16:35,37,13,9,27,423,29.6,85.3,75,,
Asia/Jakarta UTC+07:00,3/18/2020 16:30,37,13,9,17,423,29.7,85.5,74,,
Asia/Jakarta UTC+07:00,3/18/2020 16:25,37,13,9,10,423,29.8,85.6,74,,
Asia/Jakarta UTC+07:00,3/18/2020 16:25,37,13,9,10,423,29.8,85.6,74,,
Asia/Jakarta UTC+07:00,3/18/2020 16:20,37,13,9,23,418,29.9,85.8,73,,
Asia/Jakarta UTC+07:00,3/18/2020 16:20,37,13,9,23,418,29.9,85.8,73,,
Asia/Jakarta UTC+07:00,3/18/2020 16:15,41,14,10,18,416,30.1,86.2,73,,
Asia/Jakarta UTC+07:00,3/18/2020 16:15,41,14,10,18,416,30.1,86.2,73,,
Asia/Jakarta UTC+07:00,3/18/2020 16:10,59,23,16,28,413,30.3,86.5,72,,
Asia/Jakarta UTC+07:00,3/18/2020 16:10,59,23,16,28,413,30.3,86.5,72,,
Asia/Jakarta UTC+07:00,3/18/2020 16:05,29,10,7,11,413,30.6,87.1,71,,
Asia/Jakarta UTC+07:00,3/18/2020 16:05,29,10,7,11,413,30.6,87.1,71,,
Asia/Jakarta UTC+07:00,3/18/2020 16:00,37,13,9,27,421,31,87.8,70,,
Asia/Jakarta UTC+07:00,3/18/2020 16:00,37,13,9,27,421,31,87.8,70,,
Asia/Jakarta UTC+07:00,3/18/2020 15:55,45,16,11,30,417,31.3,88.3,69,,
Asia/Jakarta UTC+07:00,3/18/2020 15:55,45,16,11,30,417,31.3,88.3,69,,
Asia/Jakarta UTC+07:00,3/18/2020 15:50,41,14,10,22,417,31.5,88.7,68,,
Asia/Jakarta UTC+07:00,3/18/2020 15:50,41,14,10,22,417,31.5,88.7,68,,
Asia/Jakarta UTC+07:00,3/18/2020 15:45,41,14,10,22,419,31.8,89.2,68,,
Asia/Jakarta UTC+07:00,3/18/2020 15:40,25,9,6,28,420,32.1,89.8,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:35,29,10,7,18,410,32.4,90.3,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:30,50,17,12,21,412,32.8,91,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:25,29,10,7,15,412,32.9,91.2,68,,
Asia/Jakarta UTC+07:00,3/18/2020 15:20,50,17,12,24,410,33.3,91.9,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:15,41,14,10,29,411,33.6,92.5,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:10,29,10,7,8,411,33.7,92.7,67,,
Asia/Jakarta UTC+07:00,3/18/2020 15:05,29,10,7,18,412,33.6,92.5,69,,
Asia/Jakarta UTC+07:00,3/18/2020 15:00,45,16,11,23,416,33.3,91.9,70,,
Asia/Jakarta UTC+07:00,3/18/2020 14:55,41,14,10,18,410,32.7,90.9,71,,
Asia/Jakarta UTC+07:00,3/18/2020 14:50,33,11,8,23,416,32.2,90,72,,
Asia/Jakarta UTC+07:00,3/18/2020 14:45,50,17,12,55,416,31.7,89.1,73,,
Asia/Jakarta UTC+07:00,3/18/2020 14:40,37,13,9,20,414,31.3,88.3,73,,
